# lon[degrees] lat[degrees] depth[m] strike[degrees] dip[degrees] length[m] width[m] left-lateral[m] thrust[m] tensile[m]
-85.2492 42.9152 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1479 0.0000 0.0000
-85.2554 42.9271 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1405 0.0000 0.0000
-85.2617 42.9390 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1330 0.0000 0.0000
-85.2679 42.9509 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1256 0.0000 0.0000
-85.2741 42.9627 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1183 0.0000 0.0000
-85.2803 42.9746 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1113 0.0000 0.0000
-85.2865 42.9865 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1046 0.0000 0.0000
-85.2927 42.9984 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.0982 0.0000 0.0000
-85.0753 42.6644 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1013 0.0000 0.0000
-85.0815 42.6763 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1081 0.0000 0.0000
-85.0876 42.6882 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1153 0.0000 0.0000
-85.0938 42.7001 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1228 0.0000 0.0000
-85.0999 42.7120 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1307 0.0000 0.0000
-85.1061 42.7238 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1388 0.0000 0.0000
-85.1123 42.7357 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-85.1184 42.7476 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1550 0.0000 0.0000
-85.1246 42.7595 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.1629 0.0000 0.0000
-85.1308 42.7714 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.1703 0.0000 0.0000
-85.1369 42.7833 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.1769 0.0000 0.0000
-85.1431 42.7952 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.1827 0.0000 0.0000
-85.1493 42.8071 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-85.1554 42.8190 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.1904 0.0000 0.0000
-85.1616 42.8309 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.1921 0.0000 0.0000
-85.1678 42.8427 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.1921 0.0000 0.0000
-85.1740 42.8546 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.1904 0.0000 0.0000
-85.1802 42.8665 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.1873 0.0000 0.0000
-85.1864 42.8784 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.1827 0.0000 0.0000
-85.1925 42.8903 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.1769 0.0000 0.0000
-85.1987 42.9022 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.1703 0.0000 0.0000
-85.2049 42.9141 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.1629 0.0000 0.0000
-85.2111 42.9259 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1550 0.0000 0.0000
-85.2173 42.9378 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1469 0.0000 0.0000
-85.2235 42.9497 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1388 0.0000 0.0000
-85.2297 42.9616 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1307 0.0000 0.0000
-85.2359 42.9735 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1228 0.0000 0.0000
-85.2421 42.9854 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1153 0.0000 0.0000
-85.2484 42.9973 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1081 0.0000 0.0000
-85.2546 43.0091 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1013 0.0000 0.0000
-85.0374 42.6751 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1045 0.0000 0.0000
-85.0435 42.6870 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1117 0.0000 0.0000
-85.0496 42.6989 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1194 0.0000 0.0000
-85.0558 42.7107 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1275 0.0000 0.0000
-85.0619 42.7226 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1360 0.0000 0.0000
-85.0681 42.7345 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1448 0.0000 0.0000
-85.0742 42.7464 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1537 0.0000 0.0000
-85.0804 42.7583 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1626 0.0000 0.0000
-85.0865 42.7702 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-85.0927 42.7821 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.1794 0.0000 0.0000
-85.0989 42.7940 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-85.1050 42.8059 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.1933 0.0000 0.0000
-85.1112 42.8178 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.1984 0.0000 0.0000
-85.1174 42.8297 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2020 0.0000 0.0000
-85.1235 42.8416 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-85.1297 42.8535 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2038 0.0000 0.0000
-85.1359 42.8653 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2020 0.0000 0.0000
-85.1421 42.8772 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.1984 0.0000 0.0000
-85.1483 42.8891 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.1933 0.0000 0.0000
-85.1544 42.9010 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.1869 0.0000 0.0000
-85.1606 42.9129 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.1794 0.0000 0.0000
-85.1668 42.9248 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.1712 0.0000 0.0000
-85.1730 42.9367 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1626 0.0000 0.0000
-85.1792 42.9486 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1537 0.0000 0.0000
-85.1854 42.9605 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1448 0.0000 0.0000
-85.1916 42.9723 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1360 0.0000 0.0000
-85.1978 42.9842 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1275 0.0000 0.0000
-85.2040 42.9961 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1194 0.0000 0.0000
-85.2102 43.0080 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1117 0.0000 0.0000
-85.2164 43.0199 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1045 0.0000 0.0000
-84.9994 42.6857 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1077 0.0000 0.0000
-85.0055 42.6976 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1154 0.0000 0.0000
-85.0116 42.7095 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1237 0.0000 0.0000
-85.0178 42.7214 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1324 0.0000 0.0000
-85.0239 42.7333 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1416 0.0000 0.0000
-85.0300 42.7452 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1511 0.0000 0.0000
-85.0362 42.7571 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-85.0423 42.7690 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1706 0.0000 0.0000
-85.0485 42.7809 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.1801 0.0000 0.0000
-85.0546 42.7928 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.1892 0.0000 0.0000
-85.0608 42.8047 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.1975 0.0000 0.0000
-85.0670 42.8166 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2047 0.0000 0.0000
-85.0731 42.8285 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2105 0.0000 0.0000
-85.0793 42.8404 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2145 0.0000 0.0000
-85.0854 42.8523 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-85.0916 42.8642 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2165 0.0000 0.0000
-85.0978 42.8761 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2145 0.0000 0.0000
-85.1040 42.8879 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2105 0.0000 0.0000
-85.1101 42.8998 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2047 0.0000 0.0000
-85.1163 42.9117 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.1975 0.0000 0.0000
-85.1225 42.9236 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.1892 0.0000 0.0000
-85.1287 42.9355 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.1801 0.0000 0.0000
-85.1349 42.9474 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1706 0.0000 0.0000
-85.1410 42.9593 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1608 0.0000 0.0000
-85.1472 42.9712 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1511 0.0000 0.0000
-85.1534 42.9831 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1416 0.0000 0.0000
-85.1596 42.9949 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1324 0.0000 0.0000
-85.1658 43.0068 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1237 0.0000 0.0000
-85.1720 43.0187 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1154 0.0000 0.0000
-85.1782 43.0306 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1077 0.0000 0.0000
-84.9613 42.6964 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1110 0.0000 0.0000
-84.9675 42.7083 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1193 0.0000 0.0000
-84.9736 42.7202 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1281 0.0000 0.0000
-84.9797 42.7321 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1375 0.0000 0.0000
-84.9859 42.7440 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1474 0.0000 0.0000
-84.9920 42.7559 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1577 0.0000 0.0000
-84.9981 42.7678 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1683 0.0000 0.0000
-85.0043 42.7797 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1791 0.0000 0.0000
-85.0104 42.7916 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-85.0166 42.8035 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.1997 0.0000 0.0000
-85.0227 42.8154 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-85.0289 42.8273 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2171 0.0000 0.0000
-85.0350 42.8392 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2235 0.0000 0.0000
-85.0412 42.8511 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2281 0.0000 0.0000
-85.0473 42.8630 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-85.0535 42.8748 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-85.0597 42.8867 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2281 0.0000 0.0000
-85.0658 42.8986 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2235 0.0000 0.0000
-85.0720 42.9105 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2171 0.0000 0.0000
-85.0782 42.9224 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2090 0.0000 0.0000
-85.0844 42.9343 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.1997 0.0000 0.0000
-85.0905 42.9462 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.1896 0.0000 0.0000
-85.0967 42.9581 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1791 0.0000 0.0000
-85.1029 42.9700 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1683 0.0000 0.0000
-85.1091 42.9819 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1577 0.0000 0.0000
-85.1153 42.9938 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1474 0.0000 0.0000
-85.1214 43.0057 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1375 0.0000 0.0000
-85.1276 43.0176 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1281 0.0000 0.0000
-85.1338 43.0294 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1193 0.0000 0.0000
-85.1400 43.0413 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1110 0.0000 0.0000
-84.9233 42.7070 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1144 0.0000 0.0000
-84.9294 42.7189 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1232 0.0000 0.0000
-84.9355 42.7308 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1326 0.0000 0.0000
-84.9417 42.7427 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-84.9478 42.7546 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1534 0.0000 0.0000
-84.9539 42.7665 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1646 0.0000 0.0000
-84.9601 42.7784 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1763 0.0000 0.0000
-84.9662 42.7903 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1880 0.0000 0.0000
-84.9723 42.8022 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.1997 0.0000 0.0000
-84.9785 42.8141 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2110 0.0000 0.0000
-84.9846 42.8260 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-84.9908 42.8379 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-84.9969 42.8498 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2377 0.0000 0.0000
-85.0031 42.8617 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-85.0092 42.8736 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2455 0.0000 0.0000
-85.0154 42.8855 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2455 0.0000 0.0000
-85.0215 42.8974 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2428 0.0000 0.0000
-85.0277 42.9093 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2377 0.0000 0.0000
-85.0339 42.9212 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2304 0.0000 0.0000
-85.0400 42.9331 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2213 0.0000 0.0000
-85.0462 42.9450 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2110 0.0000 0.0000
-85.0524 42.9569 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.1997 0.0000 0.0000
-85.0585 42.9688 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1880 0.0000 0.0000
-85.0647 42.9807 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1763 0.0000 0.0000
-85.0709 42.9926 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1646 0.0000 0.0000
-85.0771 43.0045 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1534 0.0000 0.0000
-85.0833 43.0164 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1427 0.0000 0.0000
-85.0894 43.0283 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1326 0.0000 0.0000
-85.0956 43.0401 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1232 0.0000 0.0000
-85.1018 43.0520 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1144 0.0000 0.0000
-84.8853 42.7177 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1179 0.0000 0.0000
-84.8914 42.7296 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1272 0.0000 0.0000
-84.8975 42.7415 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1373 0.0000 0.0000
-84.9036 42.7534 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-84.9097 42.7653 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1597 0.0000 0.0000
-84.9159 42.7772 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1719 0.0000 0.0000
-84.9220 42.7891 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1846 0.0000 0.0000
-84.9281 42.8010 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.1975 0.0000 0.0000
-84.9343 42.8129 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2105 0.0000 0.0000
-84.9404 42.8248 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2230 0.0000 0.0000
-84.9465 42.8367 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2346 0.0000 0.0000
-84.9527 42.8486 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2448 0.0000 0.0000
-84.9588 42.8605 -24041.6306 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.9649 42.8724 -22627.4170 70.0000 45.0000 3333.3333 2000.0000 0.2589 0.0000 0.0000
-84.9711 42.8843 -21213.2034 70.0000 45.0000 3333.3333 2000.0000 0.2619 0.0000 0.0000
-84.9772 42.8962 -19798.9899 70.0000 45.0000 3333.3333 2000.0000 0.2619 0.0000 0.0000
-84.9834 42.9081 -18384.7763 70.0000 45.0000 3333.3333 2000.0000 0.2589 0.0000 0.0000
-84.9896 42.9200 -16970.5627 70.0000 45.0000 3333.3333 2000.0000 0.2531 0.0000 0.0000
-84.9957 42.9319 -15556.3492 70.0000 45.0000 3333.3333 2000.0000 0.2448 0.0000 0.0000
-85.0019 42.9438 -14142.1356 70.0000 45.0000 3333.3333 2000.0000 0.2346 0.0000 0.0000
-85.0080 42.9557 -12727.9221 70.0000 45.0000 3333.3333 2000.0000 0.2230 0.0000 0.0000
-85.0142 42.9676 -11313.7085 70.0000 45.0000 3333.3333 2000.0000 0.2105 0.0000 0.0000
-85.0204 42.9795 -9899.4949 70.0000 45.0000 3333.3333 2000.0000 0.1975 0.0000 0.0000
-85.0265 42.9914 -8485.2814 70.0000 45.0000 3333.3333 2000.0000 0.1846 0.0000 0.0000
-85.0327 43.0033 -7071.0678 70.0000 45.0000 3333.3333 2000.0000 0.1719 0.0000 0.0000
-85.0389 43.0152 -5656.8542 70.0000 45.0000 3333.3333 2000.0000 0.1597 0.0000 0.0000
-85.0450 43.0271 -4242.6407 70.0000 45.0000 3333.3333 2000.0000 0.1481 0.0000 0.0000
-85.0512 43.0389 -2828.4271 70.0000 45.0000 3333.3333 2000.0000 0.1373 0.0000 0.0000
-85.0574 43.0508 -1414.2136 70.0000 45.0000 3333.3333 2000.0000 0.1272 0.0000 0.0000
-85.0636 43.0627 0.0000 70.0000 45.0000 3333.3333 2000.0000 0.1179 0.0000 0.0000
-84.8472 42.7283 -41012.1933 70.0000 45.0000 3333.3333 2000.0000 0.1214 0.0000 0.0000
-84.8533 42.7402 -39597.9797 70.0000 45.0000 3333.3333 2000.0000 0.1313 0.0000 0.0000
-84.8594 42.7521 -38183.7662 70.0000 45.0000 3333.3333 2000.0000 0.1420 0.0000 0.0000
-84.8655 42.7640 -36769.5526 70.0000 45.0000 3333.3333 2000.0000 0.1537 0.0000 0.0000
-84.8717 42.7759 -35355.3391 70.0000 45.0000 3333.3333 2000.0000 0.1662 0.0000 0.0000
-84.8778 42.7878 -33941.1255 70.0000 45.0000 3333.3333 2000.0000 0.1794 0.0000 0.0000
-84.8839 42.7997 -32526.9119 70.0000 45.0000 3333.3333 2000.0000 0.1933 0.0000 0.0000
-84.8900 42.8116 -31112.6984 70.0000 45.0000 3333.3333 2000.0000 0.2076 0.0000 0.0000
-84.8961 42.8235 -29698.4848 70.0000 45.0000 3333.3333 2000.0000 0.2219 0.0000 0.0000
-84.9023 42.8354 -28284.2712 70.0000 45.0000 3333.3333 2000.0000 0.2358 0.0000 0.0000
-84.9084 42.8473 -26870.0577 70.0000 45.0000 3333.3333 2000.0000 0.2489 0.0000 0.0000
-84.9145 42.8592 -25455.8441 70.0000 45.0000 3333.3333 2000.0000 0.2604 0.0000 0.0000
